INV_DT,INV_NO,INV_NO_KEY,QTY,GROSS,UNITPRICE,NET_TOT_TAX,ADJ_AMT,CUST_DISC_AMT,PRODUCT_DISC_AMT,NET,CUST_NAME,CUST_STARTDT,CUSTOMER_ID,SECTOR,CATEGORY,SUBCATEGPRY,DISTRIBUTOR_ID,SKUID,DIST_NAME,COUNTRY_ID
2023-09-21,EB1EB50F,INV-F291D3E5,37,2.9004,0.078389189,10,0,4,1,2.46534,English Ruiz,31-10-2022,CUST10046,BCC,TOILETRIES,Pampers,DT3501,P7Q8R9,Global Enterprises,US
2023-10-05,E94D7B1C,INV-455D547C,21,7.3446,0.349742857,10,0,4,1,6.24291,Villa and Ray Brown,02-02-2022,CUST10047,BCC,DIAPERS,Huggies,DT3501,8H9FPQ,Global Enterprises,US
2023-05-12,AE95C9AE,INV-16C670EC,29,0.7512,0.025903448,10,0,4,1,0.63852,Villa and Ray Brown,02-02-2022,CUST10047,BCC,LOTIONS,Pampers,DT3501,M4N5O6,Global Enterprises,US
2023-07-11,EEB0A808,INV-252407FF,17,0.1924,0.011317647,10,0,4,1,0.16354,Villa and Ray Brown,02-02-2022,CUST10047,BCC,LOTIONS,Pampers,DT3501,M4N5O6,Global Enterprises,US
2023-09-05,F9746A74,INV-79DB1CB8,41,9.3763,0.228690244,10,0,4,1,7.969855,Villa and Ray Brown,02-02-2022,CUST10047,BCC,DIAPERS,Huggies,DT3501,8H9FPQ,Global Enterprises,US
2023-07-11,9DCCB28D,INV-17165CCA,33,3.2078,0.097206061,10,0,4,1,2.72663,Hayes and Grant White,30-09-2022,CUST10049,BCC,TOILETRIES,Pampers,DT5678,P7Q8R9,Quality Goods Inc,UK
2023-07-03,9C30F16A,INV-9AF1C8BA,99,43.571998,0.440121192,10,0,4,1,37.0361983,Hayes and Grant White,30-09-2022,CUST10049,FEM,LINERS,Kotex,DT5678,X9YQ3T,Quality Goods Inc,UK
2023-09-30,63B32C01,INV-D5AB21EA,52,5.9076,0.113607692,10,0,4,1,5.02146,Hayes and Grant White,30-09-2022,CUST10049,BCC,TOILETRIES,Pampers,DT5678,P7Q8R9,Quality Goods Inc,UK
2023-01-27,B68EADA8,INV-05323DAD,85,22.7642,0.267814118,10,0,4,1,19.34957,,,CUST10050,FAMILY,FACIAL TISSUES,Wipes,DT5678,J0DZIZ,Quality Goods Inc,
2023-01-08,066AF9D8,INV-72CA5FA6,20,0.4096,0.02048,10,0,4,1,0.34816,,,CUST10050,FEM,SANITARY,Always,DT5678,V4W5X,Quality Goods Inc,
2023-07-23,F8E272DC,INV-A701F2D3,171,63.911197,0.37374969,10,0,4,1,54.32451745,,,CUST10050,FEM,LINERS,Kotex,DT5678,X9YQ3T,Quality Goods Inc,
2023-07-08,1B751515,INV-F657C919,45,0.769999,0.017111089,10,0,4,1,0.65449915,,,CUST10050,BCC,LOTIONS,Pampers,DT5678,M4N5O6,Quality Goods Inc,
2023-08-20,3EE973ED,INV-E4EC9BCF,76,21.308,0.280368421,10,0,4,1,18.1118,,,CUST10050,BCC,DIAPERS,Huggies,DT5678,8H9FPQ,Quality Goods Inc,
2023-09-28,4A432418,INV-04CBC456,46,4.604199,0.100091283,10,0,4,1,3.91356915,,,CUST10050,BCC,WIPES,Huggies,DT5678,GZ0G57,Quality Goods Inc,
2023-12-31,FB3301E8,INV-5EAB1814,14,0.1224,0.008742857,10,0,4,1,0.10404,,,CUST10052,FEM,SANITARY,Always,DT7890,V4W5X,Sunrise Logistics,
2023-02-01,CA779336,INV-C480C300,38,0.958397,0.025220974,10,0,4,1,0.81463745,,,CUST10052,BCC,LOTIONS,Pampers,DT7890,M4N5O6,Sunrise Logistics,
2023-03-09,C9E446D7,INV-ADE69D00,65,16.248,0.249969231,10,0,4,1,13.8108,,,CUST10052,FAMILY,FACIAL TISSUES,Wipes,DT7890,J0DZIZ,Sunrise Logistics,
2023-06-29,21EB1AAD,INV-D3356FD5,48,3.3122,0.069004167,10,0,4,1,2.81537,,,CUST10052,BCC,TOILETRIES,Pampers,DT7890,P7Q8R9,Sunrise Logistics,
2023-09-06,0E81B161,INV-DB6C43CE,6,0.0696,0.0116,10,0,4,1,0.05916,,,CUST10052,FEM,SANITARY,Always,DT7890,V4W5X,Sunrise Logistics,
2023-11-11,9196111,INV-36C33AAD,40,3.708599,0.092714975,10,0,4,1,3.15230915,,,CUST10053,BCC,WIPES,Huggies,DT7890,GZ0G57,Sunrise Logistics,
2023-05-16,E1F099EE,INV-10F79B84,56,23.562,0.42075,10,0,4,1,20.0277,,,CUST10053,FAMILY,FACIAL TISSUES,Wipes,DT7890,J0DZIZ,Sunrise Logistics,
2023-05-16,B0A3E330,INV-10F79B84,36,1.004798,0.027911056,10,0,4,1,0.8540783,,,CUST10053,BCC,LOTIONS,Pampers,DT7890,M4N5O6,Sunrise Logistics,
2023-06-08,7D11A5F1,INV-8E60C7DA,25,0.4256,0.017024,10,0,4,1,0.36176,,,CUST10053,BCC,LOTIONS,Pampers,DT7890,M4N5O6,Sunrise Logistics,
2023-12-01,FE760F37,INV-6BE65C89,4,1.9008,0.4752,10,0,4,1,1.61568,,,CUST10054,FAMILY,FACIAL TISSUES,Wipes,DT4500,J0DZIZ,Prestige Supplies,
2023-01-11,05D74346,INV-73F0859F,20,0.751997,0.03759985,10,0,4,1,0.63919745,,,CUST10055,FAMILY,TISSUE,Kleenex,DT4500,S1T2U3,Prestige Supplies,
2023-10-04,69CEAAB8,INV-92CF8A23,22,0.3596,0.016345455,10,0,4,1,0.30566,,,CUST10056,FEM,SANITARY,Always,DT4500,V4W5X,Prestige Supplies,
2023-05-10,4D12A894,INV-AF9154C8,24,2.195594,0.091483083,10,0,4,1,1.8662549,,,CUST10056,FAMILY,TISSUE,Kleenex,DT4500,S1T2U3,Prestige Supplies,
2023-06-30,8DD18FD5,INV-122E2900,76,30.181999,0.397131566,10,0,4,1,25.65469915,,,CUST10056,FAMILY,FACIAL TISSUES,Wipes,DT4500,J0DZIZ,Prestige Supplies,
2023-05-24,70C31310,INV-55E7FC5E,57,2.2424,0.039340351,10,0,4,1,1.90604,,,CUST10059,BCC,TOILETRIES,Pampers,DT9012,P7Q8R9,Premium Products Co,
2023-05-05,F218C1D9,INV-D042BC3C,73,19.3284,0.264772603,10,0,4,1,16.42914,,,CUST10059,FAMILY,FACIAL TISSUES,Wipes,DT9012,J0DZIZ,Premium Products Co,
2023-06-20,51EFA260,INV-560F4BF0,56,24.419999,0.436071411,10,0,4,1,20.75699915,,,CUST10059,FAMILY,FACIAL TISSUES,Wipes,DT9012,J0DZIZ,Premium Products Co,
2023-03-08,631C5AF9,INV-716FD589,74,0.3552,0.0048,10,0,4,1,0.30192,,,CUST10060,FEM,LINERS,Kotex,DT3501,X9YQ3T,Global Enterprises,
2023-03-01,5069605C,INV-887320F1,31,6.427597,0.207341839,10,0,4,1,5.46345745,,,CUST10061,BCC,WIPES,Huggies,DT3501,GZ0G57,Global Enterprises,
2023-10-10,6FFBBA58,INV-A8F7251B,9,0.1312,0.014577778,10,0,4,1,0.11152,,,CUST10062,FEM,SANITARY,Always,DT3501,V4W5X,Global Enterprises,
2023-05-13,7386A244,INV-06A640BD,80,32.8034,0.4100425,10,0,4,1,27.88289,,,CUST10062,FAMILY,FACIAL TISSUES,Wipes,DT3501,J0DZIZ,Global Enterprises,
2023-06-24,8BDFBFD2,INV-E5A58D96,98,44.849994,0.457653,10,0,4,1,38.1224949,,,CUST10062,FAMILY,FACIAL TISSUES,Wipes,DT3501,J0DZIZ,Global Enterprises,
2023-12-19,0ACDA908,INV-1FC69988,10,4.752,0.4752,10,0,4,1,4.0392,,,CUST10063,FAMILY,FACIAL TISSUES,Wipes,DT5678,J0DZIZ,Quality Goods Inc,
2023-03-11,BEA00EE2,INV-E1ECBA20,16,0.3514,0.0219625,10,0,4,1,0.29869,,,CUST10064,FEM,SANITARY,Always,DT5678,V4W5X,Quality Goods Inc,
2023-03-25,9E657D66,INV-A879F2F6,151,56.121,0.371662252,10,0,4,1,47.70285,,,CUST10064,FEM,LINERS,Kotex,DT5678,X9YQ3T,Quality Goods Inc,
2023-08-31,B6456BB7,INV-CF011FEA,10,0.084,0.0084,10,0,4,1,0.0714,,,CUST10064,FEM,SANITARY,Always,DT5678,V4W5X,Quality Goods Inc,
2023-02-18,2DFC45C9,INV-22BA6791,50,0.972399,0.01944798,10,0,4,1,0.82653915,,,CUST10065,BCC,LOTIONS,Pampers,DT5678,M4N5O6,Quality Goods Inc,
2023-06-01,A00512CE,INV-4C2FBA19,32,3.9571,0.123659375,10,0,4,1,3.363535,,,CUST10065,BCC,DIAPERS,Huggies,DT5678,8H9FPQ,Quality Goods Inc,
2023-06-25,BEB07367,INV-32CEC055,53,17.6327,0.332692453,10,0,4,1,14.987795,,,CUST10065,BCC,DIAPERS,Huggies,DT5678,8H9FPQ,Quality Goods Inc,
2023-09-03,1830425F,INV-2E0A02FC,66,1.7288,0.026193939,10,0,4,1,1.46948,,,CUST10065,BCC,TOILETRIES,Pampers,DT5678,P7Q8R9,Quality Goods Inc,
2023-09-30,B26346D0,INV-B32E9383,66,5.142996,0.077924182,10,0,4,1,4.3715466,,,CUST10065,BCC,WIPES,Huggies,DT5678,GZ0G57,Quality Goods Inc,
2023-02-19,EF703EA4,INV-71593CFB,56,3.4982,0.062467857,10,0,4,1,2.97347,,,CUST10067,BCC,TOILETRIES,Pampers,DT7890,P7Q8R9,Sunrise Logistics,
2023-01-25,F824CBB9,INV-EAF3BC39,81,21.4956,0.265377778,10,0,4,1,18.27126,,,CUST10068,FAMILY,FACIAL TISSUES,Wipes,DT7890,J0DZIZ,Sunrise Logistics,
2023-03-01,64A76C84,INV-90431165,36,5.8446,0.16235,10,0,4,1,4.96791,,,CUST10068,BCC,DIAPERS,Huggies,DT7890,8H9FPQ,Sunrise Logistics,
2023-05-17,5D68C755,INV-3035802B,39,6.4296,0.164861538,10,0,4,1,5.46516,,,CUST10068,BCC,DIAPERS,Huggies,DT7890,8H9FPQ,Sunrise Logistics,
2023-06-17,BD231EEF,INV-E8D750F4,90,32.405991,0.360066567,10,0,4,1,27.54509235,,,CUST10068,FAMILY,FACIAL TISSUES,Wipes,DT7890,J0DZIZ,Sunrise Logistics,
2023-09-07,9AB58EA1,INV-D07C0195,32,8.8968,0.278025,10,0,4,1,7.56228,,,CUST10068,BCC,DIAPERS,Huggies,DT7890,8H9FPQ,Sunrise Logistics,
2023-10-09,7ED55FA8,INV-C593AED1,84,1.1096,0.013209524,10,0,4,1,0.94316,,,CUST10069,BCC,LOTIONS,Pampers,DT4500,M4N5O6,Prestige Supplies,
2023-01-15,FE76866B,INV-EE4ED221,31,5.0224,0.162012903,10,0,4,1,4.26904,,,CUST10070,BCC,WIPES,Huggies,DT4500,GZ0G57,Prestige Supplies,
2023-01-25,38FFDDBC,INV-2C45DEFD,23,4.4182,0.192095652,10,0,4,1,3.75547,,,CUST10070,BCC,WIPES,Huggies,DT4500,GZ0G57,Prestige Supplies,
2023-02-10,78B891A1,INV-22EE1414,24,1.569399,0.065391625,10,0,4,1,1.33398915,,,CUST10070,BCC,WIPES,Huggies,DT4500,GZ0G57,Prestige Supplies,
2023-04-09,C8D5CBA0,INV-4EC13CF7,45,5.318785,0.118195222,10,0,4,1,4.52096725,,,CUST10070,FAMILY,TISSUE,Kleenex,DT4500,S1T2U3,Prestige Supplies,
2023-01-26,3CE2BB5B,INV-F7AECF13,17,0.5084,0.029905882,10,0,4,1,0.43214,,,CUST10074,FEM,SANITARY,Always,DT9012,V4W5X,Premium Products Co,
2023-01-27,F5FB5255,INV-0CA00740,85,22.7642,0.267814118,10,0,4,1,19.34957,,,CUST10074,FAMILY,FACIAL TISSUES,Wipes,DT9012,J0DZIZ,Premium Products Co,
2023-05-17,A11A2A79,INV-7B67E7AF,146,60.661998,0.415493137,10,0,4,1,51.5626983,,,CUST10074,FEM,LINERS,Kotex,DT9012,X9YQ3T,Premium Products Co,
2023-07-20,2CAA82C1,INV-122D71B6,132,49.143396,0.372298455,10,0,4,1,41.7718866,,,CUST10074,FEM,LINERS,Kotex,DT9012,X9YQ3T,Premium Products Co,
2023-10-13,A0D1AD59,INV-021FC62C,34,0.4376,0.012870588,10,0,4,1,0.37196,,,CUST10075,BCC,LOTIONS,Pampers,DT3501,M4N5O6,Global Enterprises,
2023-12-06,A8D00D39,INV-52798872,4,1.9008,0.4752,10,0,4,1,1.61568,,,CUST10075,FAMILY,FACIAL TISSUES,Wipes,DT3501,J0DZIZ,Global Enterprises,
2023-03-07,7321BA60,INV-5B2175AA,24,0.528,0.022,10,0,4,1,0.4488,,,CUST10075,BCC,TOILETRIES,Pampers,DT3501,P7Q8R9,Global Enterprises,
2023-07-07,B7885FD1,INV-D71C7893,30,14.256,0.4752,10,0,4,1,12.1176,,,CUST10075,FAMILY,FACIAL TISSUES,Wipes,DT3501,J0DZIZ,Global Enterprises,
2023-10-15,27513C75,INV-94F60C4A,86,8.8414,0.102806977,10,0,4,1,7.51519,Kane Robertson,02-09-2022,CUST10076,BCC,TOILETRIES,Pampers,DT3501,P7Q8R9,Global Enterprises,US
2023-07-02,0BD9F24F,INV-56910010,52,4.5656,0.0878,10,0,4,1,3.88076,Kane Robertson,02-09-2022,CUST10076,BCC,TOILETRIES,Pampers,DT3501,P7Q8R9,Global Enterprises,US
2023-04-05,92FF7556,INV-32077082,48,0.935997,0.019499937,10,0,4,1,0.79559745,Ballard Rowland,16-07-2022,CUST10077,BCC,LOTIONS,Pampers,DT3501,M4N5O6,Global Enterprises,US
2023-06-09,325C24A9,INV-15ED9F7A,26,0.878798,0.033799923,10,0,4,1,0.7469783,Ballard Rowland,16-07-2022,CUST10077,BCC,LOTIONS,Pampers,DT3501,M4N5O6,Global Enterprises,US
2023-08-17,B524DA12,INV-9DDE229F,17,0.596799,0.035105824,10,0,4,1,0.50727915,Ballard Rowland,16-07-2022,CUST10077,BCC,LOTIONS,Pampers,DT3501,M4N5O6,Global Enterprises,US
2023-03-23,E5819D29,INV-7B4FACDE,146,0.7008,0.0048,10,0,4,1,0.59568,,,CUST10078,FEM,LINERS,Kotex,DT5678,X9YQ3T,Quality Goods Inc,
2023-02-22,5F98E037,INV-5B31FF9E,63,22.7922,0.361780952,10,0,4,1,19.37337,,,CUST10079,FAMILY,FACIAL TISSUES,Wipes,DT5678,J0DZIZ,Quality Goods Inc,
2023-06-01,563CF903,INV-B38BC4EE,41,1.1022,0.026882927,10,0,4,1,0.93687,,,CUST10080,BCC,TOILETRIES,Pampers,DT5678,P7Q8R9,Quality Goods Inc,
2023-08-11,40BAD2AC,INV-8C93CC5B,106,38.795399,0.36599433,10,0,4,1,32.97608915,,,CUST10080,FEM,LINERS,Kotex,DT5678,X9YQ3T,Quality Goods Inc,
2023-09-12,C8B677E8,INV-081C5F34,34,1.1276,0.033164706,10,0,4,1,0.95846,,,CUST10080,BCC,TOILETRIES,Pampers,DT5678,P7Q8R9,Quality Goods Inc,
2023-02-10,87577C4A,INV-EFA10C98,13,0.1468,0.011292308,10,0,4,1,0.12478,,,CUST10082,FEM,SANITARY,Always,DT7890,V4W5X,Sunrise Logistics,
2023-09-03,CCBF27FE,INV-5D4B15FF,159,61.813598,0.388764767,10,0,4,1,52.5415583,,,CUST10082,FEM,LINERS,Kotex,DT7890,X9YQ3T,Sunrise Logistics,
2023-04-01,E7212F29,INV-5DEF1CCC,51,8.8629,0.173782353,10,0,4,1,7.533465,,,CUST10083,BCC,DIAPERS,Huggies,DT7890,8H9FPQ,Sunrise Logistics,
2023-08-16,D3F90BD9,INV-80CD3BE9,49,4.577796,0.093424408,10,0,4,1,3.8911266,,,CUST10083,BCC,WIPES,Huggies,DT7890,GZ0G57,Sunrise Logistics,
2023-08-22,83F3E8F0,INV-278A234C,43,4.496398,0.104567395,10,0,4,1,3.8219383,,,CUST10083,BCC,WIPES,Huggies,DT7890,GZ0G57,Sunrise Logistics,
2023-02-02,A9011BB6,INV-F564A58B,36,0.736399,0.020455528,10,0,4,1,0.62593915,,,CUST10085,BCC,LOTIONS,Pampers,DT4500,M4N5O6,Prestige Supplies,
2023-10-30,8EF7FF3A,INV-B595702A,35,8.3838,0.239537143,10,0,4,1,7.12623,,,CUST10086,BCC,DIAPERS,Huggies,DT4500,8H9FPQ,Prestige Supplies,
2023-10-07,6054B64E,INV-F9A1BB58,40,7.7288,0.19322,10,0,4,1,6.56948,,,CUST10086,BCC,DIAPERS,Huggies,DT4500,8H9FPQ,Prestige Supplies,
2023-02-25,CE7399CC,INV-581C907B,31,0.499599,0.016116097,10,0,4,1,0.42465915,,,CUST10086,BCC,LOTIONS,Pampers,DT4500,M4N5O6,Prestige Supplies,
2023-04-07,5A125289,INV-D4AFD356,19,5.0766,0.267189474,10,0,4,1,4.31511,,,CUST10086,BCC,DIAPERS,Huggies,DT4500,8H9FPQ,Prestige Supplies,
2023-08-02,103B21BB,INV-E2A625A0,31,8.0767,0.26053871,10,0,4,1,6.865195,,,CUST10086,BCC,DIAPERS,Huggies,DT4500,8H9FPQ,Prestige Supplies,
2023-08-20,CDF62A68,INV-024C829E,76,21.308,0.280368421,10,0,4,1,18.1118,,,CUST10086,BCC,DIAPERS,Huggies,DT4500,8H9FPQ,Prestige Supplies,
2023-09-10,87557309,INV-02A0158C,76,6.812795,0.089642039,10,0,4,1,5.79087575,,,CUST10086,BCC,WIPES,Huggies,DT4500,GZ0G57,Prestige Supplies,
2023-09-17,B1CF4652,INV-98171CE8,60,4.264798,0.071079967,10,0,4,1,3.6250783,,,CUST10086,BCC,WIPES,Huggies,DT4500,GZ0G57,Prestige Supplies,
2023-09-18,70296CE3,INV-E3AC4681,33,11.5274,0.349315152,10,0,4,1,9.79829,,,CUST10086,BCC,DIAPERS,Huggies,DT4500,8H9FPQ,Prestige Supplies,
2023-05-25,5EDC4C0B,INV-4B11B43E,52,0.5816,0.011184615,10,0,4,1,0.49436,,,CUST10087,BCC,LOTIONS,Pampers,DT9012,M4N5O6,Premium Products Co,
2023-10-01,F92335F4,INV-BEBA1C7D,215,91.486791,0.425519958,10,0,4,1,77.76377235,,,CUST10088,FEM,LINERS,Kotex,DT9012,X9YQ3T,Premium Products Co,
2023-01-22,213F1184,INV-5DED39E2,16,0.1098,0.0068625,10,0,4,1,0.09333,,,CUST10089,FEM,SANITARY,Always,DT9012,V4W5X,Premium Products Co,
2023-04-27,24A4930B,INV-2A57601B,36,3.858198,0.107172167,10,0,4,1,3.2794683,,,CUST10089,BCC,WIPES,Huggies,DT9012,GZ0G57,Premium Products Co,
2023-03-28,A393B6EE,INV-067685D0,74,25.5578,0.345375676,10,0,4,1,21.72413,,,CUST10091,FAMILY,FACIAL TISSUES,Wipes,DT3501,J0DZIZ,Global Enterprises,
2023-01-15,9F656E34,INV-90ADA534,83,25.4394,0.306498795,10,0,4,1,21.62349,Patterson and Strickland Downs,21-03-2021,CUST10092,FAMILY,FACIAL TISSUES,Wipes,DT3501,J0DZIZ,Global Enterprises,US
2023-03-06,50158456,INV-2F591AC9,63,17.7967,0.282487302,10,0,4,1,15.127195,Patterson and Strickland Downs,21-03-2021,CUST10092,BCC,DIAPERS,Huggies,DT3501,8H9FPQ,Global Enterprises,US
2023-05-27,DD3B1584,INV-C07BE89D,80,27.2932,0.341165,10,0,4,1,23.19922,Patterson and Strickland Downs,21-03-2021,CUST10092,FAMILY,FACIAL TISSUES,Wipes,DT3501,J0DZIZ,Global Enterprises,US
2023-05-28,72CA466A,INV-597655A7,44,6.6199,0.150452273,10,0,4,1,5.626915,Patterson and Strickland Downs,21-03-2021,CUST10092,BCC,DIAPERS,Huggies,DT3501,8H9FPQ,Global Enterprises,US
2023-05-03,438926DD,INV-81B074B4,69,25.8592,0.374771014,10,0,4,1,21.98032,Patterson and Strickland Downs,21-03-2021,CUST10092,FAMILY,FACIAL TISSUES,Wipes,DT3501,J0DZIZ,Global Enterprises,US
2023-05-31,2D976226,INV-ED4D4201,100,32.207997,0.32207997,10,0,4,1,27.37679745,Patterson and Strickland Downs,21-03-2021,CUST10092,FEM,LINERS,Kotex,DT3501,X9YQ3T,Global Enterprises,US
2023-06-11,94BD2E04,INV-92E3F8DE,41,1.3824,0.033717073,10,0,4,1,1.17504,Patterson and Strickland Downs,21-03-2021,CUST10092,BCC,TOILETRIES,Pampers,DT3501,P7Q8R9,Global Enterprises,US
2023-06-26,4F102A10,INV-40ABDEDC,35,1.1236,0.032102857,10,0,4,1,0.95506,Patterson and Strickland Downs,21-03-2021,CUST10092,BCC,TOILETRIES,Pampers,DT3501,P7Q8R9,Global Enterprises,US
2023-08-11,7D4E1DAD,INV-0FBE339C,21,0.692399,0.032971381,10,0,4,1,0.58853915,Patterson and Strickland Downs,21-03-2021,CUST10092,BCC,LOTIONS,Pampers,DT3501,M4N5O6,Global Enterprises,US
2023-09-15,26BA91E6,INV-472C2B2E,43,1.176,0.027348837,10,0,4,1,0.9996,Patterson and Strickland Downs,21-03-2021,CUST10092,BCC,TOILETRIES,Pampers,DT3501,P7Q8R9,Global Enterprises,US
2023-03-02,E3DE81BE,INV-04D94127,90,0.432,0.0048,10,0,4,1,0.3672,Hart and Sons,17-02-2022,CUST10093,FEM,LINERS,Kotex,DT5678,X9YQ3T,Quality Goods Inc,UK
2023-01-05,8A581BB8,INV-5CF552F3,30,1.571991,0.0523997,10,0,4,1,1.33619235,,,CUST10094,FAMILY,TISSUE,Kleenex,DT5678,S1T2U3,Quality Goods Inc,
2023-02-11,A87EB28C,INV-65A4AF7D,20,0.221,0.01105,10,0,4,1,0.18785,,,CUST10094,FEM,SANITARY,Always,DT5678,V4W5X,Quality Goods Inc,
2023-02-28,FFBD0710,INV-653F0E7C,34,2.706389,0.079599676,10,0,4,1,2.30043065,,,CUST10094,FAMILY,TISSUE,Kleenex,DT5678,S1T2U3,Quality Goods Inc,
2023-01-06,D6B53712,INV-D449B4DB,33,0.781998,0.023696909,10,0,4,1,0.6646983,Estes and Sons,05-06-2021,CUST10095,BCC,LOTIONS,Pampers,DT5678,M4N5O6,Quality Goods Inc,UK
2023-02-02,4BB16A1B,INV-D9225A65,43,1.069197,0.024865047,10,0,4,1,0.90881745,Estes and Sons,05-06-2021,CUST10095,BCC,LOTIONS,Pampers,DT5678,M4N5O6,Quality Goods Inc,UK
2023-05-18,2DAE278B,INV-C2CE0C55,38,0.693199,0.018242079,10,0,4,1,0.58921915,Estes and Sons,05-06-2021,CUST10095,BCC,LOTIONS,Pampers,DT5678,M4N5O6,Quality Goods Inc,UK
2023-08-04,D92DF11F,INV-6771E678,68,18.695597,0.27493525,10,0,4,1,15.89125745,Estes and Sons,05-06-2021,CUST10095,FAMILY,FACIAL TISSUES,Wipes,DT5678,J0DZIZ,Quality Goods Inc,UK
2023-10-10,E04F7E65,INV-35193658,97,42.6592,0.439785567,10,0,4,1,36.26032,Watkins and Sons,26-12-2022,CUST10097,FEM,LINERS,Kotex,DT7890,X9YQ3T,Sunrise Logistics,CA
2023-10-03,213F7CFC,INV-E3433FE3,27,2.0648,0.076474074,10,0,4,1,1.75508,Watkins and Sons,26-12-2022,CUST10097,BCC,TOILETRIES,Pampers,DT7890,P7Q8R9,Sunrise Logistics,CA
2023-03-10,6495D571,INV-2AF956FB,24,4.265797,0.177741542,10,0,4,1,3.62592745,Watkins and Sons,26-12-2022,CUST10097,BCC,WIPES,Huggies,DT7890,GZ0G57,Sunrise Logistics,CA
2023-04-10,23C37B1B,INV-FFA3792A,47,6.9384,0.147625532,10,0,4,1,5.89764,Watkins and Sons,26-12-2022,CUST10097,BCC,TOILETRIES,Pampers,DT7890,P7Q8R9,Sunrise Logistics,CA
2023-05-29,08B6D882,INV-B85A9A32,72,24.2228,0.336427778,10,0,4,1,20.58938,Watkins and Sons,26-12-2022,CUST10097,FAMILY,FACIAL TISSUES,Wipes,DT7890,J0DZIZ,Sunrise Logistics,CA
2023-06-05,70A77002,INV-E083056C,31,0.9888,0.031896774,10,0,4,1,0.84048,Watkins and Sons,26-12-2022,CUST10097,BCC,TOILETRIES,Pampers,DT7890,P7Q8R9,Sunrise Logistics,CA
2023-07-11,E1F69C64,INV-8BF23994,33,3.2078,0.097206061,10,0,4,1,2.72663,Watkins and Sons,26-12-2022,CUST10097,BCC,TOILETRIES,Pampers,DT7890,P7Q8R9,Sunrise Logistics,CA
2023-01-26,40438142,INV-BC511E06,98,18.7552,0.191379592,10,0,4,1,15.94192,,,CUST10098,FAMILY,FACIAL TISSUES,Wipes,DT7890,J0DZIZ,Sunrise Logistics,
2023-06-25,0BA4FE38,INV-D1D7CDF4,108,47.067197,0.43580738,10,0,4,1,40.00711745,,,CUST10098,FAMILY,FACIAL TISSUES,Wipes,DT7890,J0DZIZ,Sunrise Logistics,
2023-08-01,798CBFB5,INV-09579E1F,51,1.6246,0.031854902,10,0,4,1,1.38091,,,CUST10098,BCC,TOILETRIES,Pampers,DT7890,P7Q8R9,Sunrise Logistics,
2023-12-14,70238AD8,INV-A1BFC24A,2,0.9504,0.4752,10,0,4,1,0.80784,,,CUST10099,FAMILY,FACIAL TISSUES,Wipes,DT4500,J0DZIZ,Prestige Supplies,
2023-01-02,F6F8C359,INV-CF4486E3,155,53.4486,0.344829677,10,0,4,1,45.43131,,,CUST10100,FAMILY,FACIAL TISSUES,Wipes,DT4500,J0DZIZ,Prestige Supplies,
2023-10-21,4B025D5E,INV-D6AA27B9,130,63.573797,0.489029208,10,0,4,1,54.03772745,,,CUST10100,FEM,LINERS,Kotex,DT4500,X9YQ3T,Prestige Supplies,
2023-12-20,FC7C346C,INV-D30F7F54,15,0.3088,0.020586667,10,0,4,1,0.26248,,,CUST10100,FEM,SANITARY,Always,DT4500,V4W5X,Prestige Supplies,
2023-03-17,27DFC303,INV-F69845A4,47,18.212,0.387489362,10,0,4,1,15.4802,,,CUST10100,FAMILY,FACIAL TISSUES,Wipes,DT4500,J0DZIZ,Prestige Supplies,
2023-03-02,5705B12C,INV-30D9CB31,76,26.768999,0.352223671,10,0,4,1,22.75364915,,,CUST10100,FEM,LINERS,Kotex,DT4500,X9YQ3T,Prestige Supplies,
2023-06-07,6FB6AB13,INV-AC4CFA18,39,1.1604,0.029753846,10,0,4,1,0.98634,,,CUST10100,BCC,TOILETRIES,Pampers,DT4500,P7Q8R9,Prestige Supplies,
2023-09-07,BC0CDCCF,INV-43C3CE42,7,0.1084,0.015485714,10,0,4,1,0.09214,,,CUST10100,FEM,SANITARY,Always,DT4500,V4W5X,Prestige Supplies,
2023-04-12,31427811,INV-149EE970,44,5.0066,0.113786364,10,0,4,1,4.25561,,,CUST10101,BCC,WIPES,Huggies,DT4500,GZ0G57,Prestige Supplies,
2023-06-07,10295B07,INV-290E29A8,27,0.764398,0.028311037,10,0,4,1,0.6497383,,,CUST10101,BCC,LOTIONS,Pampers,DT4500,M4N5O6,Prestige Supplies,
2023-01-15,A4F51689,INV-7441A9A0,37,2.207193,0.059653865,10,0,4,1,1.87611405,,,CUST10103,FAMILY,TISSUE,Kleenex,DT9012,S1T2U3,Premium Products Co,
2023-01-26,EDAD3B50,INV-2AADC0C4,62,24.8924,0.401490323,10,0,4,1,21.15854,,,CUST10103,FAMILY,FACIAL TISSUES,Wipes,DT9012,J0DZIZ,Premium Products Co,
2023-02-11,20A936D7,INV-A3ADBC5E,64,6.0282,0.094190625,10,0,4,1,5.12397,,,CUST10103,BCC,TOILETRIES,Pampers,DT9012,P7Q8R9,Premium Products Co,
2023-02-19,5EA98C96,INV-23FC00C8,56,3.4982,0.062467857,10,0,4,1,2.97347,,,CUST10103,BCC,TOILETRIES,Pampers,DT9012,P7Q8R9,Premium Products Co,
